Champ longitudinal: Fichier, Bl, erreur, Paramètres de Stokes V: min(x,y), min(x,y)
1732900 	-72 	0 	0.00181 	32.47 	-0.00085 	26.95
1514395 	-86 	4 	0.00097 	53.60 	-0.00044 	31.97
1514604 	103 	3 	0.00091 	-73.17 	-0.00051 	-64.72
1523015 	251 	3 	0.00673 	8.35 	-0.00581 	18.73
1020133 	42 	3 	0.00212 	-12.28 	-0.00179 	25.61
1683507 	-420 	6 	0.01114 	6.17 	-0.01055 	-2.25
1524189 	244 	5 	0.00633 	8.17 	-0.00633 	18.72
1611209 	-39 	0 	0.00199 	18.32 	-0.00153 	12.55
808313 	300 	51 	0.00351 	-30.40 	-0.00246 	-6.82
861574 	359 	13 	0.00370 	-11.45 	-0.00515 	9.13
808381 	513 	88 	0.00373 	-26.57 	-0.00225 	30.18
1773682 	4 	0 	0.00050 	12.59 	-0.00052 	6.11
1633410 	3 	0 	0.00128 	-7.99 	-0.00110 	-16.41
1096254 	-0 	6 	0.00250 	86.52 	-0.00218 	-25.02
862005 	350 	49 	0.00245 	-17.57 	-0.00240 	15.33
1050263 	105 	13 	0.00344 	8.49 	-0.00211 	20.65
1171163 	215 	8 	0.00923 	7.84 	-0.00789 	17.15
978109 	-85 	7 	0.00369 	4.55 	-0.00289 	-1.61
1075671 	218 	29 	0.00282 	16.92 	-0.00371 	34.32
1889647 	14 	0 	0.00064 	-86.97 	-0.00074 	-81.66
1647935 	-194 	2 	0.00356 	-28.09 	-0.00446 	-37.54
1096258 	-1197 	105 	0.00698 	20.28 	-0.00926 	109.43
862009 	341 	13 	0.00379 	-12.43 	-0.00376 	6.80
978105 	-666 	68 	0.00857 	26.93 	-0.00845 	12.95
861730 	-197 	13 	0.00412 	12.58 	-0.00331 	1.52
1653340 	-218 	42 	0.00175 	-30.76 	-0.00179 	-50.05
1513794 	-8 	0 	0.00068 	-25.90 	-0.00059 	14.27
1525000 	305 	11 	0.00712 	7.39 	-0.00721 	19.65
1611121 	-27 	0 	0.00212 	18.31 	-0.00167 	11.27
861578 	251 	37 	0.00316 	-12.14 	-0.00286 	14.21
1700170 	-177 	2 	0.00406 	6.94 	-0.00373 	-0.20
1632164 	145 	2 	0.00232 	-48.21 	-0.00155 	-42.36
1703502 	-74 	1 	0.00186 	-1.82 	-0.00150 	-20.28
1515088 	-45 	5 	0.00082 	38.79 	-0.00064 	8.47
1096431 	-13 	2 	0.00162 	-117.73 	-0.00160 	-32.48
1115168 	229 	39 	0.00262 	0.03 	-0.00246 	11.80
1514608 	25 	1 	0.00048 	-31.15 	-0.00054 	12.66
1773176 	-69 	1 	0.00073 	97.87 	-0.00067 	78.79
838248 	-224 	3 	0.00740 	16.28 	-0.00716 	7.17
978427 	395 	99 	0.00362 	-5.41 	-0.00290 	7.39
1848886 	-19 	0 	0.00182 	31.58 	-0.00119 	38.41
808957 	403 	72 	0.00731 	-17.77 	-0.00562 	6.07
861985 	200 	28 	0.00228 	-16.25 	-0.00288 	23.38
1170459 	292 	12 	0.01006 	7.76 	-0.00973 	17.99
1845150 	43 	0 	0.00167 	-34.12 	-0.00058 	-25.46
946145 	29 	4 	0.00108 	18.69 	-0.00173 	-23.21
1020674 	-452 	170 	0.00488 	-9.16 	-0.00313 	-59.26
978391 	138 	27 	0.00212 	-27.35 	-0.00283 	6.40
1738499 	-74 	1 	0.00293 	9.93 	-0.00288 	-1.61
1115568 	171 	29 	0.00234 	-9.23 	-0.00211 	3.55
1610703 	7 	0 	0.00144 	14.49 	-0.00109 	22.02
966142 	-1359 	228 	0.00952 	86.74 	-0.00981 	41.47
1171759 	212 	4 	0.00942 	8.09 	-0.00779 	17.48
1737557 	-56 	0 	0.00076 	20.73 	-0.00037 	37.94
1050780 	-786 	155 	0.00729 	86.08 	-0.00824 	50.34
1656050 	701 	284 	0.00244 	-3.64 	-0.00243 	44.76
1051394 	-903 	200 	0.00607 	91.89 	-0.00634 	46.58
1634797 	-40 	0 	0.00245 	0.41 	-0.00141 	-21.81
1889639 	7 	0 	0.00062 	-86.52 	-0.00071 	-82.35
978859 	-94 	8 	0.00334 	4.12 	-0.00327 	-0.76
861405 	360 	13 	0.00405 	-10.71 	-0.00481 	11.20
1513778 	-157 	5 	0.00190 	73.89 	-0.00183 	65.42
1883273 	6 	0 	0.00040 	-28.65 	-0.00058 	-32.12
1685000 	-141 	7 	0.00352 	12.61 	-0.00285 	-10.87
808361 	189 	38 	0.00584 	-14.46 	-0.00382 	12.48
1632188 	28 	0 	0.00167 	-15.99 	-0.00112 	-8.94
897998 	63 	7 	0.00419 	3.63 	-0.00253 	27.64
1514238 	29 	1 	0.00047 	-13.21 	-0.00057 	4.71
1739040 	-118 	1 	0.00338 	-1.93 	-0.00320 	-15.22
1051422 	-762 	144 	0.00489 	112.24 	-0.00636 	48.51
861594 	-500 	39 	0.00413 	7.02 	-0.00488 	-23.38
1515064 	82 	4 	0.00033 	70.18 	-0.00047 	108.14
1095052 	-1516 	334 	0.01089 	22.22 	-0.00286 	39.29
1115184 	133 	23 	0.00225 	7.57 	-0.00157 	43.78
1115116 	341 	61 	0.00192 	-32.77 	-0.00365 	3.51
1609758 	-10 	0 	0.00172 	19.96 	-0.00124 	12.62
1634821 	-10 	0 	0.00209 	-1.94 	-0.00078 	-16.01
1626994 	1324 	900 	0.00516 	-42.66 	-0.00646 	-8.20
897641 	163 	16 	0.00243 	-3.67 	-0.00352 	14.50
965833 	-1612 	227 	0.01274 	91.53 	-0.01217 	61.38
798940 	1 	0 	0.00055 	9.25 	-0.00072 	15.20
1756188 	-20 	0 	0.00075 	19.72 	-0.00064 	26.11
808929 	404 	87 	0.00320 	-34.07 	-0.00515 	1.90
946137 	277 	43 	0.00278 	-13.83 	-0.00359 	14.60
1755564 	-156 	0 	0.00157 	80.25 	-0.00143 	65.26
1115651 	217 	42 	0.00220 	-30.49 	-0.00302 	7.08
1094907 	237 	160 	0.00542 	23.55 	-0.00483 	36.86
1058987 	15 	2 	0.00345 	3.47 	-0.00377 	38.27
1772758 	-7 	0 	0.00098 	20.54 	-0.00064 	12.75
1773007 	-18 	0 	0.00095 	11.36 	-0.00076 	-0.47
838339 	-12 	0 	0.00178 	-11.64 	-0.00186 	-18.29
1168967 	285 	6 	0.00913 	7.86 	-0.00895 	17.28
808925 	407 	69 	0.00372 	-34.33 	-0.00396 	-0.09
1699853 	-168 	8 	0.00362 	1.04 	-0.00349 	-6.91
976542 	8076 	9760 	0.00668 	-3.67 	-0.14068 	-0.39
946916 	-146 	11 	0.00346 	12.44 	-0.00499 	2.27
1626998 	1885 	1371 	0.00617 	-29.69 	-0.00643 	71.82
1051142 	-1609 	304 	0.01045 	96.17 	-0.00876 	45.58
978653 	457 	86 	0.00271 	-21.47 	-0.00274 	14.26
966022 	-504 	21 	0.01038 	-7.48 	-0.01054 	-21.54
808601 	425 	73 	0.00288 	-30.19 	-0.00277 	25.21
1650064 	-245 	2 	0.00606 	-65.23 	-0.00649 	-75.73
1523126 	0 	0 	0.00004 	23.89 	-0.00003 	33.29
1523425 	-1 	0 	0.00005 	24.71 	-0.00005 	21.56
1514234 	-117 	5 	0.00083 	90.01 	-0.00055 	73.02
897994 	-418 	18 	0.00746 	-4.80 	-0.00880 	-19.53
1020324 	-39 	3 	0.00298 	21.61 	-0.00351 	3.59
861598 	343 	50 	0.00341 	-11.67 	-0.00313 	16.08
861742 	433 	78 	0.00319 	-26.28 	-0.00284 	2.79
1774109 	-66 	0 	0.00135 	21.11 	-0.00083 	26.97
1889635 	24 	0 	0.00067 	-86.89 	-0.00063 	-82.53
1515826 	17 	2 	0.00093 	-33.06 	-0.00079 	12.41
861409 	203 	32 	0.00308 	-10.60 	-0.00388 	15.76
1095044 	3016 	428 	0.00130 	55.79 	-0.01253 	46.20
1733776 	8 	0 	0.00078 	-10.24 	-0.00080 	-16.20
1655415 	798 	295 	0.00512 	-9.78 	-0.00356 	32.52
1019954 	-63 	5 	0.00319 	10.77 	-0.00419 	1.93
1632609 	-107 	6 	0.00452 	21.23 	-0.00290 	-1.79
1649602 	-160 	10 	0.00307 	21.80 	-0.00269 	11.53
1169203 	316 	8 	0.01055 	7.89 	-0.00963 	16.96
1096535 	-112 	9 	0.00191 	89.98 	-0.00201 	-21.83
1648216 	-118 	8 	0.00549 	-7.18 	-0.00286 	-21.92
1050923 	-1698 	340 	0.01003 	90.04 	-0.01169 	48.70
1649393 	232 	4 	0.00525 	-36.90 	-0.00456 	-30.89
861758 	228 	32 	0.00179 	-22.00 	-0.00280 	12.82
966154 	-463 	21 	0.01102 	-7.13 	-0.00857 	-18.51
813123 	-119 	14 	0.00465 	-9.79 	-0.00594 	1.71
861413 	243 	44 	0.00283 	-15.57 	-0.00225 	16.20
1004254 	-354 	11 	0.01124 	-28.43 	-0.01077 	-38.75
1649195 	-185 	2 	0.00182 	-32.88 	-0.00321 	-43.00
1050420 	39 	5 	0.00329 	-1.54 	-0.00274 	16.33
978649 	272 	50 	0.00312 	-22.48 	-0.00285 	6.62
1115394 	240 	40 	0.00183 	-21.52 	-0.00274 	6.20
861582 	240 	40 	0.00290 	-33.54 	-0.00355 	-2.28
1610913 	-14 	0 	0.00160 	16.42 	-0.00077 	10.65
808377 	356 	60 	0.00378 	-27.03 	-0.00245 	25.82
978923 	342 	66 	0.00317 	-25.81 	-0.00352 	3.97
808617 	122 	23 	0.00280 	58.23 	-0.00257 	-58.16
1051154 	-1377 	268 	0.00810 	84.54 	-0.00832 	47.46
978645 	385 	79 	0.00317 	-33.96 	-0.00306 	6.50
1524173 	249 	7 	0.00677 	9.02 	-0.00601 	19.04
1050043 	24532 	57460 	0.05035 	23.40 	-0.19059 	25.20
1219672 	-839 	447 	0.00514 	18.15 	-0.00623 	-50.76
861754 	1242 	4 	0.00817 	-70.36 	-0.00400 	-59.25
966158 	207 	33 	0.00199 	6.84 	-0.00309 	18.49
1649199 	-132 	8 	0.00207 	30.41 	-0.00228 	-12.01
1703498 	-43 	1 	0.00244 	1.19 	-0.00178 	-22.09
946803 	-118 	8 	0.00348 	9.34 	-0.00435 	-3.54
1115628 	398 	67 	0.00235 	-8.73 	-0.00304 	12.24
798935 	-537 	10 	0.00673 	7.27 	-0.00384 	28.92
1732896 	-2 	0 	0.00058 	8.90 	-0.00061 	11.40
1844993 	4 	0 	0.00025 	9.59 	-0.00028 	14.18
808933 	354 	65 	0.00305 	-23.67 	-0.00395 	14.55
1020682 	-664 	214 	0.00495 	28.80 	-0.00516 	-39.51
1773011 	-11 	0 	0.00119 	10.98 	-0.00045 	8.50
1756192 	-9 	0 	0.00035 	21.36 	-0.00016 	9.79
781920 	-279 	6 	0.00184 	6.70 	-0.00186 	-39.73
1005425 	-374 	12 	0.01107 	-28.91 	-0.01085 	-37.61
1096539 	-79 	6 	0.00150 	52.32 	-0.00184 	-34.08
1058991 	-49 	4 	0.00388 	9.28 	-0.00325 	-6.86
1650318 	-154 	1 	0.00425 	-21.56 	-0.00259 	-36.36
1632022 	-148 	8 	0.00337 	9.82 	-0.00247 	-8.60
1095048 	-396 	138 	0.00768 	21.54 	-0.00515 	12.60
976554 	253 	4 	0.01239 	8.27 	-0.01112 	17.72
1655419 	200 	47 	0.00185 	2.65 	-0.00186 	32.76
1773236 	-5 	0 	0.00128 	-10.77 	-0.00093 	-16.48
1886301 	88 	1 	0.00197 	-5.14 	-0.00153 	7.92
1754786 	63 	0 	0.00117 	-28.82 	-0.00073 	-23.36
808909 	180 	30 	0.00293 	-36.14 	-0.00194 	-63.06
979101 	287 	2 	0.00922 	7.55 	-0.00878 	17.69
1772774 	-23 	0 	0.00173 	5.79 	-0.00172 	-0.10
1648220 	294 	45 	0.00304 	-7.77 	-0.00360 	12.62
1096591 	1 	2 	0.00186 	-40.34 	-0.00179 	39.93
1634020 	-34 	0 	0.00148 	-0.45 	-0.00116 	-23.09
1648196 	-340 	19 	0.00176 	10.37 	-0.00231 	-5.26
1059460 	76 	10 	0.00309 	1.89 	-0.00308 	23.23
1632353 	141 	17 	0.00364 	-37.45 	-0.00384 	-7.07
1647620 	-107 	2 	0.00539 	1.77 	-0.00441 	-15.90
1649413 	44 	2 	0.00166 	9.30 	-0.00178 	41.50
1634801 	104 	1 	0.00318 	-47.40 	-0.00127 	-43.49
1019962 	-50 	4 	0.00338 	14.09 	-0.00278 	3.20
1655423 	261 	60 	0.00227 	5.59 	-0.00182 	41.33
1169635 	344 	9 	0.01021 	8.60 	-0.00932 	17.94
861107 	-371 	8 	0.00647 	7.59 	-0.00475 	-1.67
1849258 	-14 	0 	0.00025 	41.30 	-0.00017 	32.26
1632018 	-20 	0 	0.00191 	1.27 	-0.00102 	-18.18
898261 	-2026 	447 	0.01141 	81.70 	-0.01048 	57.00
851972 	-1397 	315 	0.00864 	84.14 	-0.00836 	55.14
978915 	170 	32 	0.00340 	-25.85 	-0.00262 	-5.01
1671568 	56 	1 	0.00198 	12.63 	-0.00214 	22.57
1647895 	-97 	4 	0.00193 	42.87 	-0.00194 	28.12
861602 	350 	13 	0.00352 	-1.33 	-0.00401 	12.89
1633366 	-57 	7 	0.00362 	25.22 	-0.00189 	-0.80
1513758 	-70 	3 	0.00072 	144.71 	-0.00057 	127.79
1738750 	19 	0 	0.00081 	-81.65 	-0.00072 	-75.26
979307 	244 	3 	0.00925 	8.08 	-0.00889 	18.06
861425 	-514 	40 	0.00541 	7.71 	-0.00402 	-29.68
1656070 	741 	234 	0.00586 	-9.05 	-0.00425 	30.63
1523641 	253 	4 	0.00815 	7.64 	-0.00634 	17.35
1774125 	-31 	0 	0.00081 	77.82 	-0.00042 	82.92
803370 	-27 	0 	0.00367 	-2.99 	-0.00192 	-15.02
921726 	9 	0 	0.00145 	-14.94 	-0.00072 	-8.56
897846 	-469 	55 	0.00607 	-8.32 	-0.00463 	-18.56
1096269 	276 	59 	0.00776 	86.27 	-0.00625 	-66.66
897743 	-462 	20 	0.00800 	-6.12 	-0.00769 	-19.66
1005973 	-428 	14 	0.01192 	-28.27 	-0.01159 	-38.09
861429 	230 	33 	0.00148 	-8.31 	-0.00187 	15.80
860688 	38 	0 	0.00133 	-3.16 	-0.00160 	4.20
1774129 	-11 	0 	0.00087 	16.24 	-0.00038 	10.13
861762 	380 	14 	0.00388 	-12.04 	-0.00473 	11.03
861261 	371 	14 	0.00356 	-9.29 	-0.00455 	12.97
861867 	401 	68 	0.00223 	-12.77 	-0.00242 	26.20
1096265 	517 	45 	0.00253 	-117.24 	-0.00329 	-54.61
808597 	327 	56 	0.00338 	-32.46 	-0.00282 	25.13
1769461 	9 	0 	0.00048 	-22.93 	-0.00040 	-29.28
851686 	-885 	264 	0.00793 	84.09 	-0.00966 	53.47
1610508 	17 	1 	0.00308 	-26.08 	-0.00235 	-39.55
946711 	-38 	1 	0.00136 	-25.48 	-0.00131 	-35.78
978919 	233 	44 	0.00355 	-28.67 	-0.00355 	10.63
1020304 	-91 	6 	0.00468 	9.39 	-0.00332 	-0.12
1740226 	-134 	1 	0.00284 	2.96 	-0.00232 	-21.11
1647899 	129 	2 	0.00280 	-37.94 	-0.00228 	-31.09
808621 	280 	50 	0.00263 	-14.30 	-0.00209 	36.79
897507 	-526 	26 	0.00917 	-7.87 	-0.01005 	-19.97
860776 	32 	0 	0.00250 	-8.61 	-0.00136 	3.61
946936 	-1362 	138 	0.00728 	6.74 	-0.00823 	-24.98
898126 	-527 	24 	0.00943 	-8.90 	-0.00874 	-21.07
1773200 	16 	0 	0.00078 	-18.33 	-0.00045 	-23.42
1632633 	14 	0 	0.00159 	0.01 	-0.00152 	-11.00
808905 	200 	34 	0.00235 	-9.02 	-0.00202 	-20.56
1772778 	24 	0 	0.00143 	-32.58 	-0.00119 	-28.51
1635154 	21 	0 	0.00139 	-13.32 	-0.00093 	-37.80
946835 	-1073 	120 	0.00556 	6.53 	-0.00495 	-15.90
1020626 	-971 	340 	0.00661 	7.31 	-0.00771 	-28.90
978903 	379 	76 	0.00312 	-30.27 	-0.00245 	5.23
1610933 	-36 	0 	0.00215 	16.36 	-0.00082 	9.40
808357 	438 	79 	0.00548 	-17.72 	-0.00428 	7.31
1770102 	-49 	0 	0.00135 	20.97 	-0.00083 	26.95
1115326 	408 	71 	0.00245 	-23.50 	-0.00237 	12.46
1684297 	-627 	12 	0.00927 	8.77 	-0.00975 	-4.23
1738746 	-22 	0 	0.00131 	10.20 	-0.00094 	3.72
946799 	-881 	78 	0.00664 	5.63 	-0.00577 	-29.36
966018 	-183 	21 	0.00290 	17.25 	-0.00440 	1.78
1523952 	315 	8 	0.00814 	5.71 	-0.00562 	17.57
860692 	4 	0 	0.00119 	-3.35 	-0.00047 	-15.56
861433 	289 	11 	0.00323 	-10.08 	-0.00344 	15.17
1115402 	247 	42 	0.00232 	-5.21 	-0.00273 	14.18
966174 	-1366 	227 	0.01027 	91.82 	-0.01131 	41.62
897850 	-49 	5 	0.00371 	5.73 	-0.00231 	-5.15
1650279 	-238 	3 	0.00447 	-36.29 	-0.00490 	-45.34
921730 	78 	0 	0.00260 	0.87 	-0.00254 	10.83
1513927 	4 	0 	0.00055 	3.60 	-0.00047 	18.19
921835 	-193 	2 	0.00575 	16.82 	-0.00594 	7.95
1650334 	-145 	8 	0.00186 	34.72 	-0.00278 	7.45
1754790 	73 	0 	0.00109 	-31.23 	-0.00055 	-18.22
1646927 	-293 	3 	0.00634 	-63.57 	-0.00645 	-74.91
1627006 	5402 	70140 	0.02618 	-53.54 	0.00674 	-91.80
1756208 	-4 	0 	0.00067 	10.47 	-0.00061 	4.11
1096587 	119 	8 	0.00187 	-42.20 	-0.00174 	29.45
833587 	-44 	0 	0.00066 	73.61 	-0.00032 	66.38
1771782 	16 	0 	0.00097 	-13.03 	-0.00031 	-16.24
965906 	-601 	94 	0.01119 	102.81 	-0.01084 	32.49
1685859 	-39 	2 	0.00143 	17.68 	-0.00156 	39.72
1006233 	-289 	10 	0.00962 	-28.78 	-0.00791 	-36.26
1772999 	-39 	0 	0.00110 	64.50 	-0.00061 	57.02
1647083 	-109 	1 	0.00207 	-4.13 	-0.00223 	-18.17
1685230 	-206 	10 	0.00324 	12.67 	-0.00243 	-10.70
861111 	366 	53 	0.00423 	-3.51 	-0.00314 	21.51
1770396 	12 	0 	0.00067 	-7.52 	-0.00045 	-1.03
1655435 	80 	19 	0.00222 	21.62 	-0.00140 	50.49
833515 	-0 	0 	0.00103 	-14.53 	-0.00049 	-21.45
1037587 	-653 	56 	0.00484 	12.93 	-0.00541 	-19.95
898130 	31 	4 	0.00407 	1.78 	-0.00348 	15.15
1632349 	81 	11 	0.00318 	-17.32 	-0.00244 	20.27
1685855 	-767 	15 	0.01658 	7.26 	-0.01302 	-5.10
1772995 	-187 	0 	0.00189 	71.65 	-0.00134 	52.20
1060134 	30 	3 	0.00231 	0.66 	-0.00150 	-3.72
1655439 	59 	14 	0.00126 	-6.64 	-0.00149 	25.29
808913 	257 	46 	0.00320 	-40.97 	-0.00250 	-17.69
1170255 	262 	8 	0.00933 	8.50 	-0.00826 	17.43
1020630 	-826 	345 	0.00696 	9.25 	-0.00697 	-16.31
808981 	506 	84 	0.00389 	-34.10 	-0.00398 	25.16
1740436 	-5 	0 	0.00164 	-11.55 	-0.00117 	-18.77
860966 	5 	0 	0.00034 	8.99 	-0.00042 	14.55
1634177 	-233 	30 	0.00327 	14.22 	-0.00255 	-4.44
1004883 	-374 	12 	0.01116 	-29.63 	-0.01062 	-36.63
978863 	327 	3 	0.01071 	8.15 	-0.00933 	17.56
966178 	41 	4 	0.00311 	8.94 	-0.00237 	20.76
861871 	376 	67 	0.00266 	-32.22 	-0.00260 	26.60
861277 	245 	5 	0.00426 	-5.48 	-0.00473 	6.46
1610339 	-9 	0 	0.00120 	7.17 	-0.00111 	25.01
1653207 	106 	19 	0.00244 	-38.22 	-0.00235 	-10.73
861553 	452 	76 	0.00279 	-32.41 	-0.00238 	7.34
965828 	80 	9 	0.00505 	8.80 	-0.00459 	-17.05
851690 	-193 	2 	0.00598 	17.60 	-0.00625 	7.66
808581 	448 	81 	0.00586 	-16.06 	-0.00472 	10.74
1059887 	77 	10 	0.00207 	15.99 	-0.00184 	40.60
1739937 	-125 	1 	0.00267 	43.19 	-0.00295 	33.57
897511 	57 	6 	0.00296 	-4.52 	-0.00462 	7.20
808637 	297 	52 	0.00294 	-34.09 	-0.00224 	-8.99
978665 	325 	62 	0.00292 	-32.03 	-0.00319 	10.58
799101 	6 	0 	0.00114 	7.44 	-0.00083 	14.30
977887 	-629 	57 	0.00835 	25.26 	-0.00647 	12.00
1650291 	140 	3 	0.00203 	-42.07 	-0.00109 	-24.88
1648968 	-80 	1 	0.00297 	6.98 	-0.00285 	-1.22
897499 	143 	19 	0.00287 	2.59 	-0.00251 	33.93
1647907 	-54 	4 	0.00259 	4.08 	-0.00378 	-21.55
978887 	174 	35 	0.00244 	-41.53 	-0.00294 	21.63
1076119 	215 	38 	0.00645 	5.60 	-0.00440 	35.82
1631997 	177 	24 	0.00305 	-6.90 	-0.00265 	1.84
860784 	15 	0 	0.00114 	-4.23 	-0.00015 	15.23
1739941 	-160 	1 	0.00305 	44.72 	-0.00255 	32.66
979295 	252 	2 	0.00828 	7.92 	-0.00827 	17.56
1632156 	-19 	3 	0.00294 	-33.63 	-0.00333 	-11.74
808641 	369 	62 	0.00329 	-36.02 	-0.00289 	-0.07
978613 	-55 	4 	0.00298 	8.76 	-0.00272 	-9.07
1096403 	-90 	7 	0.00204 	-23.69 	-0.00172 	-47.18
978415 	322 	58 	0.00338 	-28.61 	-0.00373 	5.56
1037563 	-1070 	109 	0.00751 	6.98 	-0.00784 	-21.82
1682860 	-175 	8 	0.00383 	7.07 	-0.00361 	-17.85
1573807 	27 	0 	0.00370 	2.00 	-0.00347 	9.25
1654213 	139 	19 	0.00350 	-86.98 	-0.00360 	-61.81
861095 	307 	45 	0.00208 	-7.07 	-0.00254 	16.81
808965 	365 	62 	0.00449 	-6.24 	-0.00448 	17.78
1020646 	-408 	152 	0.00418 	16.19 	-0.00411 	3.41
1845162 	29 	0 	0.00129 	-30.39 	-0.00071 	-35.94
1514411 	-53 	2 	0.00054 	-61.67 	-0.00058 	-100.57
1096563 	105 	8 	0.00164 	-61.77 	-0.00136 	-1.52
1739397 	-50 	0 	0.00261 	-51.09 	-0.00248 	-60.59
1515594 	40 	1 	0.00089 	-29.06 	-0.00073 	11.53
977651 	-43 	3 	0.00215 	-12.44 	-0.00321 	-18.60
861099 	332 	56 	0.00366 	-30.35 	-0.00384 	3.35
808969 	673 	114 	0.00442 	-0.06 	-0.00300 	25.61
1170829 	209 	5 	0.00751 	8.40 	-0.00752 	17.70
1646951 	-403 	4 	0.00718 	-65.99 	-0.00719 	-76.38
1095183 	-1342 	186 	0.00958 	40.09 	-0.00261 	43.35
1515622 	-112 	4 	0.00123 	134.73 	-0.00131 	84.46
1059400 	33 	4 	0.00299 	7.20 	-0.00156 	26.89
1648408 	-348 	5 	0.00290 	-38.01 	-0.00322 	-49.90
1770372 	-29 	0 	0.00102 	21.40 	-0.00098 	30.12
1739421 	-140 	2 	0.00546 	8.96 	-0.00318 	28.79
1019990 	35 	2 	0.00182 	-4.89 	-0.00171 	12.86
1515405 	-22 	1 	0.00188 	66.58 	-0.00180 	55.18
978419 	375 	69 	0.00301 	-18.34 	-0.00343 	11.99
1075908 	-152 	21 	0.00509 	3.39 	-0.00307 	28.76
1684519 	-6 	0 	0.00198 	-5.16 	-0.00128 	5.94
808897 	314 	54 	0.00212 	-1.87 	-0.00226 	41.31
1655443 	943 	301 	0.00357 	-6.16 	-0.00497 	49.98
833563 	-209 	3 	0.00684 	16.65 	-0.00766 	7.13
1610343 	-413 	181 	0.00020 	-34.12 	-0.00022 	-121.09
1523469 	230 	3 	0.00705 	6.68 	-0.00514 	17.35
1738730 	-129 	1 	0.00301 	41.07 	-0.00295 	32.32
851980 	-1535 	371 	0.00898 	87.64 	-0.00891 	54.89
979299 	6 	1 	0.00276 	5.92 	-0.00243 	20.31
1733126 	23 	0 	0.00055 	-30.57 	-0.00039 	-20.67
1632683 	25 	0 	0.00145 	-18.29 	-0.00181 	-7.15
1626908 	-121 	88 	0.00203 	17.53 	-0.00221 	-30.64
1059903 	11 	2 	0.00196 	3.02 	-0.00185 	19.58
1096415 	132 	10 	0.00148 	-6.69 	-0.00178 	12.55
812535 	-433 	36 	0.00890 	-4.98 	-0.00515 	-21.40
833579 	35 	0 	0.00065 	-113.64 	-0.00043 	-111.23
1050891 	-1507 	291 	0.00811 	97.15 	-0.01023 	51.67
978403 	363 	71 	0.00248 	-24.93 	-0.00286 	8.20
861083 	161 	28 	0.00263 	-7.11 	-0.00221 	29.33
808973 	475 	78 	0.00294 	2.01 	-0.00277 	30.52
1096579 	172 	12 	0.00227 	-3.48 	-0.00221 	28.76
1886741 	2 	0 	0.00081 	77.61 	-0.00093 	90.45
946843 	11 	0 	0.00084 	-20.75 	-0.00068 	-34.09
1020650 	-485 	172 	0.00310 	30.24 	-0.00583 	-24.70
1772445 	-13 	0 	0.00076 	1.76 	-0.00018 	-1.45
946161 	-31 	0 	0.00157 	25.12 	-0.00139 	0.13
1648412 	101 	2 	0.00156 	-45.38 	-0.00118 	-22.94
1703804 	-83 	1 	0.00172 	4.80 	-0.00173 	-3.23
1699405 	-73 	1 	0.00180 	-24.71 	-0.00149 	-34.28
1889663 	17 	0 	0.00058 	-86.74 	-0.00068 	-82.06
1522846 	326 	8 	0.00820 	7.39 	-0.00629 	17.34
1845039 	8 	0 	0.00082 	5.75 	-0.00047 	10.13
861285 	394 	56 	0.00335 	1.62 	-0.00348 	21.53
977891 	-654 	56 	0.00767 	28.43 	-0.00781 	12.40
978891 	272 	55 	0.00209 	-19.40 	-0.00290 	58.43
897739 	-1258 	262 	0.00888 	83.28 	-0.00921 	54.01
1515219 	-6 	0 	0.00069 	-65.13 	-0.00084 	-52.85
1741328 	-22 	0 	0.00166 	21.27 	-0.00069 	33.04
1523473 	2 	0 	0.00003 	21.23 	-0.00003 	38.03
1702787 	-62 	1 	0.00172 	-29.00 	-0.00163 	-38.98
808657 	395 	70 	0.00358 	-16.87 	-0.00432 	17.83
803266 	1157 	579 	0.00025 	102.98 	-0.00034 	111.47
860700 	58 	0 	0.00175 	-11.52 	-0.00202 	4.28
808573 	321 	57 	0.00445 	-25.80 	-0.00363 	1.94
860763 	26 	0 	0.00146 	9.08 	-0.00229 	-1.15
1633382 	20 	0 	0.00150 	1.33 	-0.00130 	9.12
1741324 	-42 	0 	0.00137 	21.07 	-0.00024 	27.69
1626872 	-293 	222 	0.00145 	61.67 	-0.00141 	-64.10
1050647 	-28 	3 	0.00231 	16.74 	-0.00157 	5.29
1683325 	-1 	0 	0.00005 	31.17 	-0.00004 	23.05
861289 	255 	9 	0.00376 	-5.76 	-0.00343 	12.55
1513947 	110 	4 	0.00103 	-60.31 	-0.00107 	-41.26
1515215 	12 	1 	0.00106 	68.34 	-0.00054 	53.94
897735 	164 	20 	0.00389 	3.46 	-0.00370 	23.25
1514826 	-159 	5 	0.00127 	50.70 	-0.00109 	41.56
1701502 	-79 	1 	0.00275 	-4.79 	-0.00206 	-15.79
1654209 	-62 	3 	0.00414 	-7.07 	-0.00219 	-9.45
1050666 	110 	12 	0.00135 	9.08 	-0.00175 	28.78
1514407 	-95 	3 	0.00101 	65.53 	-0.00112 	58.40
1096575 	40 	7 	0.00161 	-61.02 	-0.00141 	-113.42
1059416 	11 	2 	0.00208 	-12.61 	-0.00185 	5.16
965898 	-54 	6 	0.00383 	14.66 	-0.00264 	32.44
1515413 	62 	3 	0.00038 	-39.74 	-0.00048 	-62.24
1096419 	50 	4 	0.00148 	3.71 	-0.00143 	17.80
